2021-11-05,284.49,285.0,282.5,282.96,202505
2021-11-04,283.5,284.0,280.6,283.39,179913
2021-11-03,284.5,284.5,279.0,280.38,496087
2021-11-02,289.94,290.0,286.5,288.47,371360
2021-11-01,283.0,290.0,283.0,287.94,348826
2021-10-29,282.01,285.0,282.0,283.22,118192
2021-10-28,284.99,285.2,282.5,283.02,142563
2021-10-27,285.99,294.38,282.05,284.58,97134
2021-10-26,279.0,285.9,279.0,284.47,131020
2021-10-25,280.51,284.98,279.7,284.16,130129
2021-10-22,294.94,294.94,283.01,284.99,395739
2021-10-21,283.44,296.5,278.55,290.15,999959
2021-10-20,274.0,283.81,274.0,282.09,312751
2021-10-18,270.5,277.9,269.0,275.55,341103
2021-10-15,270.0,274.1,268.0,271.98,907130
2021-10-14,265.26,272.0,265.25,269.41,680215
2021-10-13,271.0,271.0,265.03,266.32,481197
2021-10-12,270.0,271.0,265.0,269.54,286749
2021-10-11,272.89,273.0,268.0,269.48,498042
2021-10-08,274.77,278.9,274.77,276.17,157297
2021-10-07,278.48,280.0,275.25,275.81,122238
2021-10-06,280.0,281.0,276.5,277.31,188705
2021-10-05,283.4,283.4,278.7,279.45,153664
2021-10-04,280.0,282.97,278.0,282.32,329797
2021-10-01,281.94,288.99,278.26,280.18,386754
2021-09-30,277.44,281.0,273.9,279.75,551114
2021-09-29,281.24,282.0,273.86,277.44,648231
2021-09-28,278.5,282.49,277.5,280.33,267999
2021-09-27,275.51,280.0,275.51,277.59,78481
2021-09-24,275.0,280.0,272.11,277.5,320385
2021-09-23,280.5,281.3,273.0,275.76,459353
2021-09-22,278.89,279.0,274.85,278.1,667557
2021-09-21,280.0,282.5,278.2,278.89,421662
2021-09-20,282.75,283.89,275.1,280.95,177230
2021-09-17,286.6,289.0,280.99,282.74,270961
2021-09-16,285.0,288.99,285.0,286.6,169320
2021-09-15,286.49,286.49,284.01,285.85,84457
2021-09-14,286.0,287.0,282.0,284.5,294893
2021-09-13,286.1,286.1,284.5,285.5,182368
2021-09-10,286.7,287.5,284.5,285.78,207841
2021-09-09,286.4,286.4,282.8,286.0,215610
2021-09-08,290.0,290.0,281.99,282.83,404231
2021-09-07,291.0,291.94,288.5,289.65,103951
2021-09-06,291.38,293.45,288.0,289.89,121212
2021-09-03,293.5,293.5,291.9,292.56,60783
2021-09-02,296.85,296.9,292.0,292.44,111690
2021-09-01,294.5,297.98,294.0,295.06,520295
2021-08-31,294.9,294.9,293.7,293.98,313446
2021-08-30,291.55,295.1,289.9,294.71,204336
2021-08-27,294.0,295.75,290.0,290.6,419839
2021-08-26,296.0,298.0,293.5,294.61,788960
2021-08-25,298.0,298.35,295.0,295.5,329582
2021-08-24,302.0,302.0,295.55,295.98,523742
2021-08-23,298.9,304.9,298.0,302.7,281150
2021-08-20,297.5,301.0,296.88,297.23,293303
2021-08-17,298.97,299.98,296.1,297.13,221350
2021-08-16,296.08,298.0,293.12,296.81,131067
2021-08-13,297.92,297.93,295.01,296.08,46506
2021-08-12,296.05,299.25,296.05,297.16,129319
2021-08-11,300.0,301.25,295.52,296.53,544627
2021-08-10,292.98,293.66,291.0,293.0,170215
2021-08-09,294.5,295.15,290.0,290.93,226172
2021-08-06,295.0,295.9,293.95,294.16,122041
2021-08-05,294.95,296.49,293.47,294.29,276197
2021-08-04,295.49,298.2,293.22,293.97,377091
2021-08-03,297.0,297.25,294.51,294.74,252567
2021-08-02,296.0,296.5,294.02,296.12,247308
2021-07-30,296.5,300.25,293.09,294.9,409432
2021-07-29,297.0,298.0,294.25,295.78,137554
2021-07-28,300.0,300.0,295.05,296.25,172826
2021-07-27,297.5,298.01,296.0,297.17,335817
2021-07-26,294.95,298.99,293.01,297.63,499381
2021-07-23,296.45,296.95,292.5,292.85,291064
2021-07-19,295.22,297.5,294.4,294.52,298143
2021-07-16,299.0,299.0,295.62,296.15,125738
2021-07-15,297.97,297.97,295.42,297.16,44004
2021-07-14,297.46,297.46,295.1,296.99,113292
2021-07-13,295.02,297.48,295.02,296.61,83548
2021-07-12,298.39,298.39,295.0,296.16,192780
2021-07-09,300.45,300.45,295.8,297.52,310542
2021-07-08,296.0,300.65,296.0,299.88,308437
2021-07-07,295.06,296.25,293.01,295.77,117577
2021-07-06,294.0,298.32,294.0,296.41,209421
2021-07-05,296.9,296.9,293.9,294.14,180774
2021-07-02,294.51,297.95,294.51,296.39,94415
2021-07-01,296.0,298.6,295.01,295.75,140653
2021-06-30,299.95,299.95,293.99,294.61,452839
2021-06-29,296.0,299.8,296.0,298.28,272984
2021-06-28,297.0,297.79,294.0,295.42,312922
2021-06-25,299.9,299.99,297.0,297.81,309800
2021-06-24,299.5,300.99,298.5,299.19,174004
2021-06-23,301.45,301.45,299.5,300.06,207223
2021-06-22,300.0,302.49,299.1,300.08,211107
2021-06-21,301.0,301.01,299.0,300.03,355199
2021-06-18,297.66,303.9,297.66,301.95,224282
2021-06-17,303.0,303.0,300.0,300.52,94465
2021-06-16,304.8,304.8,299.98,300.47,181979
2021-06-15,305.1,306.27,303.0,303.29,172899
2021-06-14,308.7,308.7,305.0,305.55,243899
2021-06-11,307.0,307.01,303.0,305.79,402995
2021-06-10,315.5,317.2,314.22,316.85,763884
2021-06-09,316.0,316.75,313.68,314.14,232339
2021-06-08,317.75,317.75,315.0,315.68,198785
2021-06-07,316.9,319.0,316.0,316.65,449860
2021-06-04,317.2,317.2,315.0,316.16,162966
2021-06-03,318.01,318.8,313.1,316.25,504818
2021-06-02,319.0,320.3,317.5,318.39,301955
2021-06-01,315.0,320.95,314.1,319.9,843516
2021-05-31,313.25,317.99,313.25,314.33,612881
2021-05-28,312.75,313.09,311.0,312.9,175561
2021-05-27,313.0,314.99,310.0,311.67,273032
2021-05-26,310.99,317.0,310.99,312.54,888822
2021-05-25,308.5,311.0,308.5,309.49,371075
2021-05-24,311.92,311.92,305.0,309.21,304722
2021-05-21,309.99,309.99,307.5,308.8,254654
2021-05-20,309.0,310.49,307.02,309.12,677473
2021-05-19,305.0,309.5,305.0,308.57,378166
2021-05-18,306.04,307.99,303.5,307.28,762513
2021-05-17,303.0,308.0,303.0,305.78,558596
2021-05-06,302.0,304.99,300.03,302.53,249948
2021-05-05,300.0,302.7,297.0,301.92,115871
2021-05-04,298.49,300.0,296.01,299.45,109782
2021-05-03,296.0,297.0,292.01,296.72,167317
2021-04-30,299.9,299.9,295.0,295.99,252900
2021-04-29,297.11,301.94,297.05,298.17,332299
2021-04-28,300.0,304.35,300.0,301.7,282967
2021-04-27,306.0,307.19,297.05,299.92,339092
2021-04-26,298.9,307.5,293.0,306.21,1176119
2021-04-23,302.95,303.0,296.5,299.59,328644
2021-04-22,304.0,308.0,300.75,301.8,757792
2021-04-21,294.0,303.6,294.0,298.14,414591
2021-04-20,294.7,297.45,291.12,293.17,227918
2021-04-19,287.99,294.9,284.75,291.47,262499
2021-04-16,287.95,290.0,286.17,289.1,328346
2021-04-15,288.93,292.5,287.86,288.97,420908
2021-04-14,288.0,289.5,285.0,287.82,568489
2021-04-13,292.98,292.98,285.31,287.75,492991
2021-04-12,297.5,297.5,290.99,291.51,303549
2021-04-09,303.7,309.51,296.0,297.49,1289512
2021-04-08,304.5,308.99,302.25,306.93,853478
2021-04-07,309.9,309.99,299.0,301.84,1396705
2021-04-06,304.0,310.0,304.0,308.98,1532634
2021-04-05,299.99,311.0,294.04,305.43,1621471
2021-04-02,300.99,310.0,295.41,299.44,4363749
2021-04-01,278.44,298.11,278.44,298.04,2641568
2021-03-31,277.8,279.0,273.51,277.32,585049
2021-03-30,278.01,279.0,272.75,273.14,567757
2021-03-29,283.75,284.95,276.0,278.34,377849
2021-03-26,285.0,285.0,282.0,282.93,429340
2021-03-25,287.95,290.0,283.05,283.77,391149
2021-03-24,289.0,293.47,286.0,286.48,581543
2021-03-22,285.0,292.49,285.0,290.34,323910
2021-03-19,288.99,290.5,284.5,286.15,221364
2021-03-18,293.0,293.5,284.53,285.72,535756
2021-03-17,290.9,293.99,290.89,292.02,222090
2021-03-16,288.65,290.01,285.55,289.7,468845
2021-03-15,292.0,294.98,280.51,288.31,424038
2021-03-12,290.79,295.0,289.0,289.92,1007874
2021-03-11,298.98,298.98,290.0,290.79,637275
2021-03-10,300.5,300.5,294.8,295.34,683100
2021-03-09,300.5,303.0,297.06,298.51,380244
2021-03-08,306.0,306.5,300.02,301.65,253508
2021-03-05,303.0,306.0,300.15,304.52,139324
2021-03-04,302.0,305.0,299.0,301.96,271536
2021-03-03,305.95,306.0,304.25,305.44,387757
2021-03-02,304.9,305.0,302.3,304.97,286434
2021-03-01,303.75,304.25,300.0,303.47,134017
2021-02-26,303.75,304.0,301.5,302.97,460977
2021-02-25,301.98,304.75,299.05,302.42,427809
2021-02-24,300.1,303.5,298.0,298.67,1201358
2021-02-23,300.6,302.57,298.8,302.16,245269
2021-02-22,302.51,303.5,297.26,298.82,574781
2021-02-19,302.0,305.15,301.0,301.66,390597
2021-02-18,305.0,305.0,301.11,302.02,934562
2021-02-17,310.0,310.5,309.0,309.91,328581
2021-02-16,306.0,309.99,304.52,307.98,471367
2021-02-15,303.0,307.2,303.0,304.03,421483
2021-02-12,304.0,306.0,301.0,301.65,505228
2021-02-11,308.01,308.01,303.0,303.85,538494
2021-02-10,307.31,309.0,305.0,306.8,413298
2021-02-09,310.0,310.74,307.0,307.3,638328
2021-02-08,315.25,315.25,308.0,309.1,584114
2021-02-04,317.0,317.0,313.1,315.25,817566
2021-02-03,313.4,315.5,312.0,313.05,336743
2021-02-02,313.0,317.55,310.1,312.05,795217
2021-02-01,308.0,314.2,307.2,312.74,938974
2021-01-29,307.02,309.5,307.0,307.49,625471
2021-01-28,310.01,310.99,307.0,307.5,500789
2021-01-27,310.5,311.9,309.5,310.93,184992
2021-01-26,309.5,311.5,308.25,309.96,159381
2021-01-25,309.0,311.45,308.0,308.96,190055
2021-01-22,311.75,311.75,308.02,308.76,137280
2021-01-21,309.25,311.5,306.9,310.75,217956
2021-01-20,310.0,310.0,306.3,307.04,992701
2021-01-19,311.1,312.75,309.5,311.23,311967
2021-01-18,312.03,314.0,311.11,311.8,186679
2021-01-15,315.1,315.2,312.01,313.03,199946
2021-01-14,317.0,317.25,313.8,314.24,270791
2021-01-13,319.9,320.0,315.2,316.75,309074
2021-01-12,320.0,320.0,316.65,317.59,495559
2021-01-11,321.0,321.56,317.5,318.25,741392
2021-01-08,317.0,321.49,317.0,318.58,1009689
2021-01-07,313.49,316.5,311.15,315.85,787143
2021-01-06,309.95,312.74,308.5,312.09,521872
2021-01-05,311.44,311.44,307.77,308.58,426937
2021-01-04,312.87,315.29,309.0,309.9,326474
2021-01-01,308.45,321.0,307.25,312.58,649583
2020-12-31,309.25,309.95,306.0,307.36,528408
2020-12-30,308.0,311.0,307.75,308.41,406231
2020-12-29,311.49,311.98,305.52,307.89,1415260
2020-12-28,311.5,311.5,309.0,310.37,150751
2020-12-24,312.0,312.0,307.6,308.28,174383
2020-12-23,306.9,311.0,306.9,309.5,941171
2020-12-22,309.0,311.9,305.0,307.03,465778
2020-12-21,312.5,315.0,305.58,308.13,422727
2020-12-18,318.0,318.0,311.0,312.49,798494
2020-12-17,315.0,318.2,312.5,317.17,523369
2020-12-16,309.3,314.98,308.1,313.36,733291
2020-12-15,309.0,311.5,307.3,308.07,524252
2020-12-14,304.43,309.5,304.0,308.73,323318
2020-12-11,304.0,304.97,302.0,303.62,718476
2020-12-10,306.35,306.35,302.2,303.08,471573
2020-12-09,302.25,306.97,302.25,305.82,246174
2020-12-08,304.0,305.01,302.0,304.89,386599
2020-12-07,303.01,305.0,301.11,303.08,161978
2020-12-04,302.0,306.0,301.0,303.1,476038
2020-12-03,311.5,316.75,310.0,312.11,1192974
2020-12-02,308.25,312.0,308.9,311.44,258293
2020-12-01,305.8,310.9,305.0,309.04,440959
2020-11-30,307.0,309.0,303.3,304.6,604594
2020-11-27,307.21,311.98,306.0,306.78,222262
2020-11-26,307.5,313.9,307.5,309.79,599070
2020-11-25,303.5,309.75,303.26,306.15,248188
2020-11-24,304.0,304.75,301.11,301.81,284692
2020-11-23,302.51,303.96,300.0,302.38,417106
2020-11-20,304.25,305.99,302.0,303.74,196986
2020-11-19,304.5,306.5,303.01,303.49,201731
2020-11-18,306.95,306.95,301.1,303.61,170238
2020-11-17,305.0,307.0,305.0,306.07,75730
2020-11-16,305.94,307.78,304.3,304.87,57852
2020-11-13,305.0,308.4,305.0,305.3,164982
2020-11-12,305.05,307.0,303.0,305.17,276563
2020-11-11,307.94,308.0,304.0,305.34,119654
2020-11-10,309.9,309.9,306.81,307.77,809010
2020-11-09,308.0,308.0,303.0,304.42,163656
2020-11-06,308.94,310.0,303.9,304.78,239813
2020-11-05,308.0,309.39,306.05,308.54,152395
2020-11-04,308.5,310.2,306.0,306.9,492204
2020-11-03,303.0,308.99,301.5,308.0,392288
2020-11-02,304.1,304.1,298.25,299.56,1042916
2020-10-29,311.01,316.0,303.15,304.12,1351966
2020-10-28,316.0,318.97,311.1,313.31,209041
2020-10-27,319.49,320.49,315.11,316.42,572764
2020-10-26,317.8,321.27,317.0,318.34,1120449
2020-10-23,322.5,322.5,314.07,316.25,1039032
2020-10-22,313.5,317.0,312.0,312.62,400491
2020-10-21,306.1,315.0,306.1,313.3,1711583
2020-10-20,305.0,307.9,304.03,306.91,381691
2020-10-19,295.1,305.5,295.1,305.03,890635
2020-10-16,299.97,299.97,294.01,296.38,296378
2020-10-15,298.75,302.0,296.55,298.2,574340
2020-10-14,298.47,300.25,295.27,297.16,350136
2020-10-13,299.02,301.0,295.03,296.74,362847
2020-10-12,301.01,304.07,298.11,299.63,498049
2020-10-09,300.02,303.24,300.0,300.74,301106
2020-10-08,299.98,301.89,297.6,301.33,566403
2020-10-07,295.0,299.9,294.0,298.38,205246
2020-10-06,292.9,295.88,289.01,293.9,583485
2020-10-05,301.5,303.0,290.05,291.84,711005
2020-10-02,303.02,306.44,298.12,299.71,428447
2020-10-01,300.1,304.89,299.07,303.67,500493
2020-09-30,305.0,308.25,300.0,301.03,1137645
2020-09-29,302.9,307.5,299.0,306.57,1158387
2020-09-28,308.9,308.9,299.01,301.25,331677
2020-09-25,304.9,309.26,304.0,306.44,652850
2020-09-24,299.25,306.0,299.25,305.07,550349
2020-09-23,299.5,302.5,299.0,300.05,302803
2020-09-22,303.2,304.8,299.3,299.92,439854
2020-09-21,307.0,307.0,303.1,303.86,159363
2020-09-18,305.9,308.45,304.0,306.53,676514
2020-09-17,305.05,307.6,301.5,305.87,780738
2020-09-16,298.4,306.07,298.4,304.22,1066232
2020-09-15,304.01,306.75,296.0,298.45,870081
2020-09-14,306.0,309.5,303.1,303.91,516297
2020-09-11,309.49,314.88,308.0,312.23,1725251
2020-09-10,305.52,311.5,305.52,308.23,2133110
2020-09-09,302.01,306.0,301.5,304.12,406750
2020-09-08,303.05,306.25,302.05,303.46,553231
2020-09-07,303.89,304.78,301.5,303.18,279101
2020-09-04,302.0,304.9,300.25,301.53,465623
2020-09-03,306.0,306.25,301.8,303.29,689585
2020-09-02,298.5,305.2,298.5,303.58,931423
2020-09-01,297.02,299.98,296.86,298.2,389422
2020-08-31,300.0,300.74,295.15,298.03,510575
2020-08-28,300.11,301.67,296.6,299.92,413762
2020-08-27,300.9,303.2,299.0,300.11,790481
2020-08-26,295.1,302.0,294.57,300.02,930580
2020-08-25,294.0,295.48,292.5,294.78,509131
2020-08-24,292.97,293.78,289.25,292.79,295272
2020-08-21,290.9,293.67,287.0,292.57,697306
2020-08-20,295.1,295.9,290.0,290.9,670649
2020-08-19,290.05,298.5,286.0,294.49,1615869
2020-08-18,294.99,296.0,288.02,289.2,1350375
2020-08-17,307.01,308.94,284.08,290.71,3128026
2020-08-13,313.98,315.0,304.15,307.11,1077986
2020-08-12,315.88,319.8,311.7,313.31,462121
2020-08-11,314.98,316.5,311.9,314.88,683698
2020-08-10,314.02,314.02,310.01,311.94,551373
2020-08-07,316.0,319.9,313.0,313.92,496961
2020-08-06,320.0,320.0,314.0,314.77,804685
2020-08-05,318.01,320.0,315.15,316.98,770035
2020-08-04,317.5,326.01,317.25,319.2,1871924
2020-08-03,314.0,319.89,314.0,317.46,1267545
2020-07-30,310.98,315.5,310.0,313.34,841173
2020-07-29,309.1,312.5,307.55,309.79,929026
2020-07-28,309.5,310.97,307.05,308.36,1111912
2020-07-27,306.9,310.05,305.15,307.96,686972
2020-07-24,306.02,307.8,304.4,306.09,229976
2020-07-23,309.49,310.98,305.51,306.58,634258
2020-07-22,312.0,316.0,307.0,308.76,1119919
2020-07-21,306.99,315.5,303.51,311.05,2910655
2020-07-20,308.0,312.0,305.0,305.89,1245362
2020-07-17,302.98,309.7,301.0,307.53,1885907
2020-07-16,300.5,302.5,299.05,300.76,921731
2020-07-15,304.98,306.74,299.01,300.73,1606793
2020-07-14,301.01,304.9,299.09,301.92,1628923
2020-07-13,302.0,302.75,299.02,301.23,713318
2020-07-10,298.29,301.7,296.1,300.9,713250
2020-07-09,296.95,301.88,295.5,298.78,753650
2020-07-08,295.94,298.25,294.51,295.08,492114
2020-07-07,299.87,302.65,295.15,295.94,684224
2020-07-06,298.99,301.0,297.25,298.16,218546
2020-07-03,298.7,299.0,295.3,298.16,149100
2020-07-02,299.99,301.75,297.0,299.09,694803
2020-07-01,293.24,299.51,292.0,298.29,813531
2020-06-30,292.9,294.74,289.99,292.92,411015
2020-06-29,291.02,292.75,288.0,292.12,337669
2020-06-26,289.0,292.5,285.51,291.71,673229
2020-06-25,286.9,289.0,284.15,286.07,342641
2020-06-24,285.6,289.49,283.11,287.54,487463
2020-06-23,285.98,287.0,282.3,283.76,300708
2020-06-22,278.0,286.45,275.5,285.11,391729
2020-06-19,278.06,280.5,276.0,277.2,310532
2020-06-18,279.0,281.0,276.5,278.27,457513
2020-06-17,284.0,287.0,278.25,279.94,304766
2020-06-16,282.33,284.98,279.25,283.63,312503
2020-06-15,286.0,286.9,281.25,281.86,349644
2020-06-12,289.0,290.95,286.99,287.72,365538
2020-06-11,290.0,293.88,288.05,290.77,894492
2020-06-10,287.02,290.0,285.5,287.95,530872
2020-06-09,289.5,289.5,287.49,287.92,450506
2020-06-08,290.51,291.89,288.5,289.41,677610
2020-06-05,288.0,294.25,287.03,293.32,542348
2020-06-04,288.3,290.0,287.0,287.51,294613
2020-06-03,294.0,294.0,287.25,288.72,573471
2020-06-02,290.4,297.39,290.4,291.62,853789
2020-06-01,291.66,292.0,285.5,290.99,612486
2020-05-29,296.0,298.4,290.0,291.66,812635
2020-05-28,299.0,299.0,295.25,296.44,290269
2020-05-21,300.0,301.0,296.5,298.73,121105
2020-05-20,302.2,302.2,296.8,298.08,263606
2020-05-19,306.48,306.48,301.0,302.18,257697
2020-05-18,308.5,308.5,301.2,304.01,310784
2020-05-15,305.97,307.0,304.0,306.17,197943
2020-05-14,311.0,316.0,305.0,305.97,837366
2020-05-13,306.84,307.07,304.5,305.37,190591
2020-05-12,304.01,308.57,304.01,307.87,434139
2020-05-11,305.0,305.0,300.15,303.4,143104
2020-05-08,306.25,307.17,303.25,303.73,271914
2020-05-07,307.05,311.0,304.51,305.23,538686
2020-05-06,307.01,309.0,305.75,306.56,284960
2020-05-05,308.5,310.0,304.5,308.39,1014996
2020-05-04,304.0,307.0,301.0,303.6,356186
2020-04-30,305.0,309.99,303.01,307.74,921789
2020-04-29,301.25,310.85,300.75,302.04,731826
2020-04-28,296.0,302.0,295.0,300.99,383711
2020-04-27,302.5,302.5,292.0,295.77,307180
2020-04-24,305.0,306.0,299.25,300.23,231388
2020-04-23,301.0,306.0,299.0,301.64,818681
2020-04-22,297.0,301.9,290.11,295.16,474246
2020-04-21,311.0,313.99,295.0,298.26,1249246
2020-04-20,316.73,316.73,307.0,316.73,2418246
2020-04-17,294.64,294.64,294.0,294.64,504133
2020-04-16,274.0,279.9,272.07,274.09,668850
2020-04-15,273.25,282.99,272.0,273.41,609070
2020-04-14,271.99,276.99,271.0,272.62,186414
2020-04-13,275.5,278.5,270.0,271.03,291053
2020-04-10,275.0,282.0,270.01,279.24,402112
2020-04-09,270.9,277.9,270.9,274.55,649650
2020-04-08,271.0,271.6,268.0,269.61,200286
2020-04-07,267.99,274.99,267.99,272.21,1107842
2020-04-06,275.1,277.0,267.01,269.07,611108
2020-04-03,280.0,283.0,275.0,277.28,1389861
2020-04-02,270.0,284.45,267.1,278.62,1423754
2020-04-01,269.0,273.5,262.0,270.25,529923
2020-03-31,253.5,269.0,253.0,266.9,604890
2020-03-30,251.0,262.47,248.1,254.09,518099
2020-03-27,247.5,263.0,241.0,259.04,665547
2020-03-26,234.0,255.47,234.0,244.81,1124636
2020-03-25,261.0,262.99,237.05,237.65,2585366
2020-03-24,256.26,256.27,256.26,256.26,554529
2020-03-20,271.4,278.7,260.15,277.03,1005000
2020-03-19,233.0,266.0,232.28,262.64,2618200
2020-03-18,269.5,270.5,251.11,251.11,1026700
2020-03-17,271.0,283.99,267.25,271.46,1263800
2020-03-16,281.0,284.0,267.9,269.62,1471700
2020-03-13,276.0,292.4,266.0,289.62,2688700
2020-03-12,299.0,301.0,284.0,286.02,1757500
2020-03-11,308.99,311.49,303.0,304.9,618300
2020-03-10,308.0,312.0,301.5,307.47,1229100
2020-03-09,296.01,308.5,292.53,301.0,2311500
2020-03-06,323.01,325.0,314.0,314.54,598500
2020-03-05,320.0,334.0,320.0,328.67,1283300
2020-03-04,321.5,327.0,317.0,317.84,590700
2020-03-03,335.0,335.49,321.3,324.5,719900
2020-03-02,314.0,331.99,313.8,330.26,1055200
2020-02-28,304.0,312.0,300.0,310.41,846500
2020-02-27,295.1,306.9,292.0,304.73,1624900
2020-02-26,328.1,328.1,299.9,302.49,3010000
2020-02-25,315.1,318.9,308.1,310.56,713000
2020-02-24,321.0,321.0,315.05,317.62,752500
2020-02-21,335.0,335.0,319.76,325.26,1074700
2020-02-20,339.0,339.0,334.0,334.71,140500
2020-02-19,336.85,339.93,334.01,336.44,226300
2020-02-18,333.0,339.0,333.0,335.61,255200
2020-02-17,336.5,336.5,330.0,334.54,128500
2020-02-14,340.0,340.0,334.05,335.09,184000
2020-02-13,337.1,341.0,335.51,337.68,264400
2020-02-12,329.0,339.5,329.0,337.99,560900
2020-02-11,330.0,330.0,323.01,329.05,488700
2020-02-10,334.0,334.0,324.52,326.41,766600
2020-02-07,336.99,341.0,331.0,334.14,462000
2020-02-06,337.2,337.2,332.02,334.16,175500
2020-02-04,328.5,336.5,328.0,335.13,762100
2020-02-03,338.0,339.5,323.0,328.38,1436800
2020-01-31,344.0,344.5,339.25,341.47,1107800
2020-01-30,338.77,342.45,335.25,341.55,441900
2020-01-29,339.05,343.24,336.5,337.87,643600
2020-01-28,344.99,344.99,340.1,341.46,171300
2020-01-27,344.8,345.0,338.5,344.04,406300
2020-01-24,336.56,342.85,336.56,339.93,494000
2020-01-23,342.7,346.0,336.5,338.94,749500
2020-01-22,338.0,344.0,335.35,339.69,913100
2020-01-21,350.5,350.5,335.1,337.17,1340300
2020-01-20,363.45,363.45,348.5,349.77,666100
2020-01-17,360.0,363.0,358.0,361.89,344000
2020-01-16,362.5,363.95,358.0,360.02,205800
2020-01-15,362.9,363.6,360.0,361.77,329500
2020-01-14,357.0,363.89,357.0,362.89,874800
2020-01-13,359.9,361.0,355.4,356.46,522700
2020-01-10,355.05,367.25,354.25,359.85,2230600
2020-01-09,354.99,358.0,352.02,354.19,2652500
2020-01-08,344.0,350.0,343.0,347.41,912100
2020-01-07,347.0,350.99,342.15,347.65,1108900
2020-01-06,352.06,353.99,340.07,341.76,2078800
2020-01-03,368.9,368.9,352.5,355.48,1600100
2020-01-02,361.73,371.99,357.25,366.0,2606900
2020-01-01,345.3,362.48,345.01,354.28,231900
2019-12-31,353.0,353.0,341.1,345.25,678500
2019-12-30,346.7,354.74,344.99,351.54,1095600
2019-12-27,332.4,343.0,330.01,341.05,2104900
2019-12-26,329.01,332.9,329.0,331.59,260700
2019-12-24,326.01,330.35,322.0,328.46,250100
2019-12-23,330.02,330.98,325.51,326.57,292700
2019-12-20,329.14,332.34,327.1,331.02,515300
2019-12-19,334.99,336.9,320.2,329.14,768000
2019-12-18,332.56,338.0,330.0,335.59,844200
2019-12-17,332.99,336.0,327.0,335.17,1044600
2019-12-16,327.25,331.4,326.5,330.11,500400
2019-12-13,327.75,331.98,326.0,326.66,629700
2019-12-12,327.0,328.97,323.0,327.73,456100
2019-12-11,328.0,329.44,322.9,325.97,268600
2019-12-10,326.0,329.0,325.02,327.7,223800
2019-12-09,324.0,330.0,324.0,326.34,856000
2019-12-06,321.11,326.5,321.0,323.04,702300
2019-12-05,322.5,327.0,320.0,321.06,1367300
2019-12-04,322.0,323.99,316.5,321.75,1636800
2019-12-03,336.4,336.4,322.8,324.37,1154000
2019-12-02,338.0,343.01,338.0,340.44,1009100
2019-11-29,338.99,342.0,337.0,337.97,575000
2019-11-28,335.8,342.0,335.8,337.74,974300
2019-11-27,338.9,341.0,334.01,335.84,443300
2019-11-26,332.45,339.99,329.0,338.48,1496400
2019-11-25,329.15,338.0,329.15,331.98,371700
2019-11-22,323.01,333.8,323.0,331.56,302000
2019-11-21,332.0,334.0,322.0,323.5,522300
2019-11-20,338.82,339.01,330.25,331.85,774400
2019-11-19,342.0,345.98,338.25,338.81,590600
2019-11-18,331.4,344.38,329.5,342.61,2448100
2019-11-15,327.5,329.0,326.0,328.39,987300
2019-11-14,327.9,328.0,323.0,326.49,266100
2019-11-13,324.7,328.95,320.0,326.82,1232000
2019-11-12,324.85,324.85,320.1,322.03,1031700
2019-11-11,320.0,326.99,320.0,323.82,1368700
2019-11-08,318.0,322.84,318.0,320.35,2241300
2019-11-07,313.0,319.98,311.1,316.54,2502900
2019-11-06,313.0,315.99,310.1,312.5,1059200
2019-11-05,308.99,314.0,308.5,311.33,1738100
2019-11-04,299.0,308.75,298.25,306.76,1283300
2019-11-01,295.06,301.0,295.05,298.44,1495500
2019-10-31,288.5,297.3,288.5,296.09,1235600
2019-10-30,292.0,293.4,287.01,288.26,238200
2019-10-29,295.5,295.99,290.61,291.41,175200
2019-10-28,291.16,298.0,291.0,293.24,319800
2019-10-25,293.23,296.5,292.3,293.21,307400
2019-10-24,292.0,298.9,288.65,293.23,1527400
2019-10-23,284.01,292.0,284.01,289.85,884100
2019-10-22,285.0,287.0,282.5,283.89,426400
2019-10-21,286.9,287.9,282.05,285.38,596500
2019-10-18,279.99,289.95,278.0,287.72,1949100
2019-10-17,280.0,280.0,278.0,279.7,240900
2019-10-16,277.99,281.7,276.02,280.31,915300
2019-10-15,279.89,281.5,277.01,277.64,321100
2019-10-14,282.0,284.95,278.1,279.2,506600
2019-10-11,278.74,283.84,276.97,281.54,1125200
2019-10-10,274.14,278.5,273.0,277.39,509700
2019-10-09,273.06,274.98,271.5,274.14,268800
2019-10-08,277.89,277.89,272.25,274.32,820300
2019-10-07,275.0,279.75,272.02,277.27,1142800
2019-10-04,271.9,275.0,270.0,274.08,964900
2019-10-03,269.95,273.8,267.0,271.76,1277700
2019-10-02,267.25,269.55,265.6,268.35,403500
2019-10-01,267.99,269.45,265.6,268.49,440600
2019-09-30,268.0,269.2,265.25,266.89,346900
2019-09-27,262.55,268.25,260.5,266.7,388900
2019-09-26,270.49,270.49,258.55,262.55,1508600
2019-09-25,270.0,272.85,268.0,268.29,694100
2019-09-24,270.0,272.5,266.75,270.35,853400
2019-09-23,271.98,271.98,267.25,270.55,855800
2019-09-20,269.5,271.0,265.6,267.85,1290100
2019-09-19,258.49,269.25,258.0,268.63,1142600
2019-09-18,260.01,260.97,256.5,256.98,308000
2019-09-17,263.1,264.0,259.0,260.16,280000
2019-09-16,260.9,263.8,259.6,263.05,421500
